# Team 0: Quantum Bluff, Team 1: LeTeam
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
656,Pre-Flop,1,1607,-1607,FOLD,0,"['5d', '4d']","['6h', '8s']","['3s', '8h']",,,2,2
657,Pre-Flop,1,1609,-1609,FOLD,0,"['3d', '2d']","['7d', '6h']","['9h', 'Ah']",,,1,1
658,Pre-Flop,0,1610,-1610,RAISE,2,"['9s', '3d']","['2d', '7s']","['6s', '7d']",,,1,1
658,Pre-Flop,1,1610,-1610,FOLD,0,"['9s', '3d']","['2d', '7s']","['6s', '7d']",,,2,2
659,Pre-Flop,1,1612,-1612,FOLD,0,"['2d', '9s']","['3d', '5d']","['As', '5s']",,,1,1
660,Pre-Flop,0,1613,-1613,RAISE,2,"['9s', '5s']","['6s', '2d']","['3s', '3d']",,,1,1
660,Pre-Flop,1,1613,-1613,FOLD,0,"['9s', '5s']","['6s', '2d']","['3s', '3d']",,,2,2
661,Pre-Flop,1,1615,-1615,FOLD,0,"['2h', 'Ad']","['As', '6h']","['4s', '8d']",,,1,1
662,Pre-Flop,0,1616,-1616,RAISE,2,"['8d', '3s']","['8h', '9h']","['Ad', '7d']",,,1,1
662,Pre-Flop,1,1616,-1616,FOLD,0,"['8d', '3s']","['8h', '9h']","['Ad', '7d']",,,2,2
663,Pre-Flop,1,1618,-1618,FOLD,0,"['4d', 'Ad']","['As', '2d']","['8s', '8h']",,,1,1
664,Pre-Flop,0,1619,-1619,RAISE,2,"['7h', '8d']","['2s', 'Ad']","['8s', '9d']",,,1,1
664,Pre-Flop,1,1619,-1619,FOLD,0,"['7h', '8d']","['2s', 'Ad']","['8s', '9d']",,,2,2
665,Pre-Flop,1,1621,-1621,FOLD,0,"['Ah', '4d']","['9h', '2d']","['4h', '7h']",,,1,1
666,Pre-Flop,0,1622,-1622,RAISE,2,"['2h', '8d']","['7h', '6h']","['5d', 'Ah']",,,1,1
666,Pre-Flop,1,1622,-1622,FOLD,0,"['2h', '8d']","['7h', '6h']","['5d', 'Ah']",,,2,2
667,Pre-Flop,1,1624,-1624,FOLD,0,"['5s', '5h']","['Ad', '6s']","['9s', '2s']",,,1,1
668,Pre-Flop,0,1625,-1625,RAISE,2,"['9d', '4d']","['8h', '6h']","['3h', '4s']",,,1,1
668,Pre-Flop,1,1625,-1625,FOLD,0,"['9d', '4d']","['8h', '6h']","['3h', '4s']",,,2,2
669,Pre-Flop,1,1627,-1627,FOLD,0,"['3d', '3s']","['Ah', '8s']","['5d', '8h']",,,1,1
670,Pre-Flop,0,1628,-1628,RAISE,2,"['Ah', '4d']","['Ad', '6h']","['3s', '5d']",,,1,1
670,Pre-Flop,1,1628,-1628,FOLD,0,"['Ah', '4d']","['Ad', '6h']","['3s', '5d']",,,2,2
671,Pre-Flop,1,1630,-1630,FOLD,0,"['6s', '3h']","['9d', '5h']","['2d', '6d']",,,1,1
672,Pre-Flop,0,1631,-1631,RAISE,2,"['2h', '9d']","['3d', '3s']","['7d', '9h']",,,1,1
672,Pre-Flop,1,1631,-1631,FOLD,0,"['2h', '9d']","['3d', '3s']","['7d', '9h']",,,2,2
673,Pre-Flop,1,1633,-1633,FOLD,0,"['2s', '2d']","['3h', 'Ad']","['9h', '4d']",,,1,1
674,Pre-Flop,0,1634,-1634,RAISE,2,"['3d', '8d']","['9s', '2d']","['8h', '9h']",,,1,1
674,Pre-Flop,1,1634,-1634,FOLD,0,"['3d', '8d']","['9s', '2d']","['8h', '9h']",,,2,2
675,Pre-Flop,1,1636,-1636,FOLD,0,"['6d', 'Ad']","['6h', '2h']","['8h', '7h']",,,1,1
676,Pre-Flop,0,1637,-1637,FOLD,0,"['4s', '2d']","['3d', '7d']","['Ad', '5h']",,,1,1
677,Pre-Flop,1,1636,-1636,FOLD,0,"['4h', '9h']","['Ad', '7s']","['As', '2s']",,,1,1
678,Pre-Flop,0,1637,-1637,RAISE,2,"['4h', '9h']","['7h', '3d']","['2h', '8h']",,,1,1
678,Pre-Flop,1,1637,-1637,FOLD,0,"['4h', '9h']","['7h', '3d']","['2h', '8h']",,,2,2
679,Pre-Flop,1,1639,-1639,FOLD,0,"['6h', '5s']","['2h', 'Ah']","['4s', '8d']",,,1,1
680,Pre-Flop,0,1640,-1640,RAISE,2,"['7d', '2d']","['6s', '4d']","['Ah', '9s']",,,1,1
680,Pre-Flop,1,1640,-1640,FOLD,0,"['7d', '2d']","['6s', '4d']","['Ah', '9s']",,,2,2
681,Pre-Flop,1,1642,-1642,FOLD,0,"['Ah', '8s']","['9s', '4d']","['5d', '4h']",,,1,1
682,Pre-Flop,0,1643,-1643,RAISE,2,"['As', '9s']","['5d', '8h']","['4d', '5s']",,,1,1
682,Pre-Flop,1,1643,-1643,FOLD,0,"['As', '9s']","['5d', '8h']","['4d', '5s']",,,2,2
683,Pre-Flop,1,1645,-1645,FOLD,0,"['8d', '7s']","['Ah', '6d']","['6h', '4s']",,,1,1
684,Pre-Flop,0,1646,-1646,RAISE,2,"['Ah', '4s']","['3s', '6h']","['8h', '5d']",,,1,1
684,Pre-Flop,1,1646,-1646,FOLD,0,"['Ah', '4s']","['3s', '6h']","['8h', '5d']",,,2,2
685,Pre-Flop,1,1648,-1648,RAISE,98,"['7d', '8d']","['As', 'Ah']","['Ad', '9d']",,,1,1
685,Pre-Flop,0,1648,-1648,CALL,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d']",,,2,2
685,Flop,1,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h']",,,100,100
685,Flop,0,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h']",,,100,100
685,Turn,1,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h', '6d']",,,100,100
685,Turn,0,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h', '6d']",,,100,100
685,River,1,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h', '6d', '3s']",,,100,100
685,River,0,1648,-1648,CHECK,0,"['7d', '8d']","['As', 'Ah']","['Ad', '9d', '9h', '6d', '3s']",,,100,100
686,Pre-Flop,0,1748,-1748,RAISE,2,"['4h', '5s']","['8s', '2d']","['7d', 'As']",,,1,1
686,Pre-Flop,1,1748,-1748,FOLD,0,"['4h', '5s']","['8s', '2d']","['7d', 'As']",,,2,2
687,Pre-Flop,1,1750,-1750,FOLD,0,"['6h', 'Ah']","['4d', '3s']","['5d', 'Ad']",,,1,1
688,Pre-Flop,0,1751,-1751,RAISE,2,"['8h', '7h']","['5s', 'As']","['5h', '2s']",,,1,1
688,Pre-Flop,1,1751,-1751,FOLD,0,"['8h', '7h']","['5s', 'As']","['5h', '2s']",,,2,2
689,Pre-Flop,1,1753,-1753,FOLD,0,"['5d', '4s']","['As', '2d']","['3s', '8h']",,,1,1
690,Pre-Flop,0,1754,-1754,RAISE,2,"['9d', '4h']","['4s', '3s']","['As', '7h']",,,1,1
690,Pre-Flop,1,1754,-1754,FOLD,0,"['9d', '4h']","['4s', '3s']","['As', '7h']",,,2,2
691,Pre-Flop,1,1756,-1756,FOLD,0,"['3s', 'Ad']","['8s', '7s']","['6d', '8d']",,,1,1
692,Pre-Flop,0,1757,-1757,RAISE,2,"['7s', '9d']","['3d', '6h']","['2h', '4h']",,,1,1
692,Pre-Flop,1,1757,-1757,FOLD,0,"['7s', '9d']","['3d', '6h']","['2h', '4h']",,,2,2
693,Pre-Flop,1,1759,-1759,FOLD,0,"['4d', '6d']","['3h', '9d']","['As', '5h']",,,1,1
694,Pre-Flop,0,1760,-1760,RAISE,2,"['5h', '5s']","['3h', '3s']","['5d', '4s']",,,1,1
694,Pre-Flop,1,1760,-1760,FOLD,0,"['5h', '5s']","['3h', '3s']","['5d', '4s']",,,2,2
695,Pre-Flop,1,1762,-1762,FOLD,0,"['5d', '6h']","['As', '8h']","['Ah', '4s']",,,1,1
696,Pre-Flop,0,1763,-1763,RAISE,2,"['2s', '8s']","['3h', '6h']","['4h', '2d']",,,1,1
696,Pre-Flop,1,1763,-1763,FOLD,0,"['2s', '8s']","['3h', '6h']","['4h', '2d']",,,2,2
697,Pre-Flop,1,1765,-1765,FOLD,0,"['4h', '4s']","['As', '2s']","['2d', '8s']",,,1,1
698,Pre-Flop,0,1766,-1766,RAISE,2,"['7d', '6h']","['4s', 'Ad']","['3d', '3s']",,,1,1
698,Pre-Flop,1,1766,-1766,FOLD,0,"['7d', '6h']","['4s', 'Ad']","['3d', '3s']",,,2,2
699,Pre-Flop,1,1768,-1768,FOLD,0,"['3s', '4d']","['8h', '4s']","['8s', 'Ad']",,,1,1
700,Pre-Flop,0,1769,-1769,RAISE,2,"['2d', '9s']","['4s', '9h']","['4d', '5h']",,,1,1
700,Pre-Flop,1,1769,-1769,FOLD,0,"['2d', '9s']","['4s', '9h']","['4d', '5h']",,,2,2
701,Pre-Flop,1,1771,-1771,FOLD,0,"['2d', 'As']","['7s', '6d']","['2h', '4h']",,,1,1
702,Pre-Flop,0,1772,-1772,RAISE,2,"['6s', '6h']","['4d', '4s']","['7s', '8h']",,,1,1
702,Pre-Flop,1,1772,-1772,FOLD,0,"['6s', '6h']","['4d', '4s']","['7s', '8h']",,,2,2
703,Pre-Flop,1,1774,-1774,FOLD,0,"['6d', '9s']","['9d', '5h']","['6h', '9h']",,,1,1
704,Pre-Flop,0,1775,-1775,RAISE,2,"['8h', '3h']","['As', '9s']","['7d', '5s']",,,1,1
704,Pre-Flop,1,1775,-1775,CALL,0,"['8h', '3h']","['As', '9s']","['7d', '5s']",,,2,2
704,Flop,0,1775,-1775,CHECK,0,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d']",,,4,4
704,Flop,1,1775,-1775,CHECK,0,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d']",,,4,4
704,Turn,0,1775,-1775,RAISE,6,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d', '8s']",,,4,4
704,Turn,1,1775,-1775,CALL,0,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d', '8s']",,,4,4
704,River,0,1775,-1775,RAISE,10,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d', '8s', '4d']",,,10,10
704,River,1,1775,-1775,CALL,0,"['8h', '3h']","['As', '9s']","['7d', '5s', '8d', '8s', '4d']",,,10,10
705,Pre-Flop,1,1795,-1795,FOLD,0,"['9d', '8s']","['4s', '7h']","['8d', '2d']",,,1,1
706,Pre-Flop,0,1796,-1796,RAISE,2,"['7s', '3d']","['4s', '6h']","['5h', '4d']",,,1,1
706,Pre-Flop,1,1796,-1796,FOLD,0,"['7s', '3d']","['4s', '6h']","['5h', '4d']",,,2,2
707,Pre-Flop,1,1798,-1798,FOLD,0,"['2s', '6d']","['5d', '5s']","['7s', '3d']",,,1,1
708,Pre-Flop,0,1799,-1799,RAISE,2,"['5s', 'Ad']","['9h', '5d']","['6s', '2d']",,,1,1
708,Pre-Flop,1,1799,-1799,FOLD,0,"['5s', 'Ad']","['9h', '5d']","['6s', '2d']",,,2,2
709,Pre-Flop,1,1801,-1801,FOLD,0,"['4s', '8d']","['2d', '4d']","['3h', '8s']",,,1,1
710,Pre-Flop,0,1802,-1802,RAISE,2,"['3s', '7d']","['2h', '4h']","['5s', '6d']",,,1,1
710,Pre-Flop,1,1802,-1802,FOLD,0,"['3s', '7d']","['2h', '4h']","['5s', '6d']",,,2,2
711,Pre-Flop,1,1804,-1804,FOLD,0,"['5s', '3h']","['5h', '3d']","['6h', '8d']",,,1,1
712,Pre-Flop,0,1805,-1805,RAISE,2,"['9d', '8h']","['3s', 'Ad']","['2h', '8s']",,,1,1
712,Pre-Flop,1,1805,-1805,FOLD,0,"['9d', '8h']","['3s', 'Ad']","['2h', '8s']",,,2,2
713,Pre-Flop,1,1807,-1807,FOLD,0,"['4d', '3h']","['9h', '4h']","['5d', '7d']",,,1,1
714,Pre-Flop,0,1808,-1808,RAISE,2,"['6d', '8h']","['2s', '5s']","['2d', '9h']",,,1,1
714,Pre-Flop,1,1808,-1808,FOLD,0,"['6d', '8h']","['2s', '5s']","['2d', '9h']",,,2,2
715,Pre-Flop,1,1810,-1810,FOLD,0,"['7d', 'Ad']","['8d', '6h']","['8s', '4h']",,,1,1
716,Pre-Flop,0,1811,-1811,RAISE,2,"['3d', '8s']","['Ad', '2d']","['2s', '9s']",,,1,1
716,Pre-Flop,1,1811,-1811,FOLD,0,"['3d', '8s']","['Ad', '2d']","['2s', '9s']",,,2,2
717,Pre-Flop,1,1813,-1813,FOLD,0,"['9h', '5d']","['3d', '6d']","['As', 'Ah']",,,1,1
718,Pre-Flop,0,1814,-1814,RAISE,2,"['Ad', '7d']","['6d', '4s']","['9d', '8d']",,,1,1
718,Pre-Flop,1,1814,-1814,FOLD,0,"['Ad', '7d']","['6d', '4s']","['9d', '8d']",,,2,2
719,Pre-Flop,1,1816,-1816,FOLD,0,"['7h', '4d']","['8h', '5h']","['2d', '4h']",,,1,1
720,Pre-Flop,0,1817,-1817,FOLD,0,"['2h', '4d']","['4h', '7d']","['6d', '9d']",,,1,1
721,Pre-Flop,1,1816,-1816,FOLD,0,"['4h', '5s']","['8s', '5d']","['Ad', '7s']",,,1,1
722,Pre-Flop,0,1817,-1817,RAISE,2,"['3d', '8h']","['3s', '4d']","['4s', '9d']",,,1,1
722,Pre-Flop,1,1817,-1817,FOLD,0,"['3d', '8h']","['3s', '4d']","['4s', '9d']",,,2,2
723,Pre-Flop,1,1819,-1819,FOLD,0,"['9d', '4s']","['6d', '3s']","['3d', '4h']",,,1,1
724,Pre-Flop,0,1820,-1820,RAISE,2,"['4s', 'As']","['8d', '2d']","['8h', '2h']",,,1,1
724,Pre-Flop,1,1820,-1820,FOLD,0,"['4s', 'As']","['8d', '2d']","['8h', '2h']",,,2,2
725,Pre-Flop,1,1822,-1822,FOLD,0,"['Ad', '5s']","['2s', '3h']","['6h', '7h']",,,1,1
726,Pre-Flop,0,1823,-1823,RAISE,2,"['8d', '3s']","['2d', '6h']","['9s', '3d']",,,1,1
726,Pre-Flop,1,1823,-1823,FOLD,0,"['8d', '3s']","['2d', '6h']","['9s', '3d']",,,2,2
727,Pre-Flop,1,1825,-1825,FOLD,0,"['5h', '6h']","['4d', '9d']","['9h', '3d']",,,1,1
728,Pre-Flop,0,1826,-1826,CALL,0,"['9h', '9d']","['7h', '8s']","['2h', '2s']",,,1,1
728,Pre-Flop,1,1826,-1826,CHECK,0,"['9h', '9d']","['7h', '8s']","['2h', '2s']",,,2,2
728,Flop,0,1826,-1826,RAISE,2,"['9h', '9d']","['7h', '8s']","['2h', '2s', '5d']",,,2,2
728,Flop,1,1826,-1826,FOLD,0,"['9h', '9d']","['7h', '8s']","['2h', '2s', '5d']",,,2,2
729,Pre-Flop,1,1828,-1828,FOLD,0,"['3d', '9s']","['4s', '8s']","['4h', '2d']",,,1,1
730,Pre-Flop,0,1829,-1829,RAISE,2,"['3s', '7d']","['2h', '7s']","['5h', '8s']",,,1,1
730,Pre-Flop,1,1829,-1829,FOLD,0,"['3s', '7d']","['2h', '7s']","['5h', '8s']",,,2,2
731,Pre-Flop,1,1831,-1831,FOLD,0,"['3d', '7h']","['8d', '5d']","['5s', 'As']",,,1,1
732,Pre-Flop,0,1832,-1832,RAISE,2,"['Ad', '4h']","['5h', 'Ah']","['4s', '9s']",,,1,1
732,Pre-Flop,1,1832,-1832,FOLD,0,"['Ad', '4h']","['5h', 'Ah']","['4s', '9s']",,,2,2
733,Pre-Flop,1,1834,-1834,FOLD,0,"['6d', '7s']","['2s', '6s']","['2d', '8h']",,,1,1
734,Pre-Flop,0,1835,-1835,RAISE,2,"['9s', '5h']","['2d', '9d']","['3d', 'As']",,,1,1
734,Pre-Flop,1,1835,-1835,FOLD,0,"['9s', '5h']","['2d', '9d']","['3d', 'As']",,,2,2
735,Pre-Flop,1,1837,-1837,RAISE,98,"['7s', '2d']","['7h', 'Ah']","['7d', '3h']",,,1,1
735,Pre-Flop,0,1837,-1837,FOLD,0,"['7s', '2d']","['7h', 'Ah']","['7d', '3h']",,,2,2
736,Pre-Flop,0,1835,-1835,FOLD,0,"['3s', '2s']","['7s', '5h']","['Ad', '8s']",,,1,1
737,Pre-Flop,1,1834,-1834,FOLD,0,"['4h', '3s']","['2s', '9s']","['7s', '5d']",,,1,1
738,Pre-Flop,0,1835,-1835,RAISE,2,"['3d', '9s']","['4h', '7d']","['9h', 'Ad']",,,1,1
738,Pre-Flop,1,1835,-1835,FOLD,0,"['3d', '9s']","['4h', '7d']","['9h', 'Ad']",,,2,2
739,Pre-Flop,1,1837,-1837,FOLD,0,"['3d', '8d']","['7d', '4s']","['2d', '9s']",,,1,1
740,Pre-Flop,0,1838,-1838,RAISE,2,"['7h', '8h']","['3h', '2h']","['7s', '5h']",,,1,1
740,Pre-Flop,1,1838,-1838,FOLD,0,"['7h', '8h']","['3h', '2h']","['7s', '5h']",,,2,2
741,Pre-Flop,1,1840,-1840,RAISE,98,"['6s', '6d']","['Ah', 'As']","['7s', '9h']",,,1,1
741,Pre-Flop,0,1840,-1840,CALL,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h']",,,2,2
741,Flop,1,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h']",,,100,100
741,Flop,0,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h']",,,100,100
741,Turn,1,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h', '2h']",,,100,100
741,Turn,0,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h', '2h']",,,100,100
741,River,1,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h', '2h', '9s']",,,100,100
741,River,0,1840,-1840,CHECK,0,"['6s', '6d']","['Ah', 'As']","['7s', '9h', '3h', '2h', '9s']",,,100,100
742,Pre-Flop,0,1740,-1740,RAISE,2,"['8d', '7s']","['2h', '4d']","['9s', '8h']",,,1,1
742,Pre-Flop,1,1740,-1740,FOLD,0,"['8d', '7s']","['2h', '4d']","['9s', '8h']",,,2,2
743,Pre-Flop,1,1742,-1742,FOLD,0,"['2h', 'Ah']","['8d', '3s']","['9s', '6h']",,,1,1
744,Pre-Flop,0,1743,-1743,FOLD,0,"['2h', '2d']","['Ah', '4h']","['3s', '6h']",,,1,1
745,Pre-Flop,1,1742,-1742,FOLD,0,"['2s', '5d']","['6d', '9d']","['2h', '3s']",,,1,1
746,Pre-Flop,0,1743,-1743,RAISE,2,"['5d', '8s']","['7h', '9s']","['Ad', '4s']",,,1,1
746,Pre-Flop,1,1743,-1743,FOLD,0,"['5d', '8s']","['7h', '9s']","['Ad', '4s']",,,2,2
747,Pre-Flop,1,1745,-1745,FOLD,0,"['3d', 'Ah']","['9d', '5h']","['9h', '8s']",,,1,1
748,Pre-Flop,0,1746,-1746,RAISE,2,"['2h', 'Ah']","['6s', '7h']","['2s', '7d']",,,1,1
748,Pre-Flop,1,1746,-1746,FOLD,0,"['2h', 'Ah']","['6s', '7h']","['2s', '7d']",,,2,2
749,Pre-Flop,1,1748,-1748,FOLD,0,"['8s', '8h']","['2h', '3d']","['9d', '2s']",,,1,1
750,Pre-Flop,0,1749,-1749,RAISE,2,"['7d', '6d']","['9s', '4s']","['8h', '9d']",,,1,1
750,Pre-Flop,1,1749,-1749,FOLD,0,"['7d', '6d']","['9s', '4s']","['8h', '9d']",,,2,2
751,Pre-Flop,1,1751,-1751,FOLD,0,"['3h', '9h']","['5d', '3s']","['4s', '8s']",,,1,1
752,Pre-Flop,0,1752,-1752,FOLD,0,"['3h', '2s']","['8d', 'Ad']","['4h', '3s']",,,1,1
753,Pre-Flop,1,1751,-1751,RAISE,98,"['7d', '5s']","['8s', '8h']","['9h', '6s']",,,1,1
753,Pre-Flop,0,1751,-1751,CALL,0,"['7d', '5s']","['8s', '8h']","['9h', '6s']",,,2,2
753,Flop,1,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s']",,,100,100
753,Flop,0,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s']",,,100,100
753,Turn,1,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s', '9s']",,,100,100
753,Turn,0,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s', '9s']",,,100,100
753,River,1,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s', '9s', '8d']",,,100,100
753,River,0,1751,-1751,CHECK,0,"['7d', '5s']","['8s', '8h']","['9h', '6s', '2s', '9s', '8d']",,,100,100
754,Pre-Flop,0,1651,-1651,RAISE,2,"['9s', '4d']","['7s', '2d']","['7d', 'Ad']",,,1,1
754,Pre-Flop,1,1651,-1651,FOLD,0,"['9s', '4d']","['7s', '2d']","['7d', 'Ad']",,,2,2
755,Pre-Flop,1,1653,-1653,FOLD,0,"['6d', '6s']","['Ah', '4s']","['3h', 'As']",,,1,1
756,Pre-Flop,0,1654,-1654,RAISE,2,"['3d', 'Ah']","['7h', '8s']","['6h', 'Ad']",,,1,1
756,Pre-Flop,1,1654,-1654,FOLD,0,"['3d', 'Ah']","['7h', '8s']","['6h', 'Ad']",,,2,2
757,Pre-Flop,1,1656,-1656,FOLD,0,"['4d', 'Ad']","['4s', '6s']","['6d', '3s']",,,1,1
758,Pre-Flop,0,1657,-1657,FOLD,0,"['5s', '2d']","['6d', 'Ad']","['8d', '3h']",,,1,1
759,Pre-Flop,1,1656,-1656,FOLD,0,"['7s', '4d']","['3h', '8s']","['Ad', '8d']",,,1,1
760,Pre-Flop,0,1657,-1657,RAISE,2,"['9h', '2s']","['9d', 'Ah']","['4d', '6d']",,,1,1
760,Pre-Flop,1,1657,-1657,FOLD,0,"['9h', '2s']","['9d', 'Ah']","['4d', '6d']",,,2,2
761,Pre-Flop,1,1659,-1659,FOLD,0,"['4d', '3s']","['9h', '7s']","['9s', '2d']",,,1,1
762,Pre-Flop,0,1660,-1660,RAISE,2,"['Ah', '6h']","['9s', '9h']","['As', '7h']",,,1,1
762,Pre-Flop,1,1660,-1660,CALL,0,"['Ah', '6h']","['9s', '9h']","['As', '7h']",,,2,2
762,Flop,0,1660,-1660,RAISE,4,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d']",,,4,4
762,Flop,1,1660,-1660,CALL,0,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d']",,,4,4
762,Turn,0,1660,-1660,RAISE,8,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d', '2s']",,,8,8
762,Turn,1,1660,-1660,CALL,0,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d', '2s']",,,8,8
762,River,0,1660,-1660,CHECK,0,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d', '2s', '4h']",,,16,16
762,River,1,1660,-1660,CHECK,0,"['Ah', '6h']","['9s', '9h']","['As', '7h', '3d', '2s', '4h']",,,16,16
763,Pre-Flop,1,1676,-1676,FOLD,0,"['4s', '3s']","['7h', '6h']","['2s', '2d']",,,1,1
764,Pre-Flop,0,1677,-1677,RAISE,2,"['4h', 'As']","['2h', '4d']","['7s', '7d']",,,1,1
764,Pre-Flop,1,1677,-1677,FOLD,0,"['4h', 'As']","['2h', '4d']","['7s', '7d']",,,2,2
765,Pre-Flop,1,1679,-1679,FOLD,0,"['2s', '8s']","['7s', '4h']","['2d', '7h']",,,1,1
766,Pre-Flop,0,1680,-1680,RAISE,2,"['8h', '9d']","['6s', '8d']","['2d', '9h']",,,1,1
766,Pre-Flop,1,1680,-1680,FOLD,0,"['8h', '9d']","['6s', '8d']","['2d', '9h']",,,2,2
767,Pre-Flop,1,1682,-1682,FOLD,0,"['7d', '9s']","['7h', '5s']","['5h', '6h']",,,1,1
768,Pre-Flop,0,1683,-1683,FOLD,0,"['2s', '6d']","['As', '4d']","['5h', '7s']",,,1,1
769,Pre-Flop,1,1682,-1682,FOLD,0,"['4d', '6s']","['7d', '8s']","['8d', '5h']",,,1,1
770,Pre-Flop,0,1683,-1683,RAISE,2,"['3d', '9h']","['4d', '9d']","['8d', '7s']",,,1,1
770,Pre-Flop,1,1683,-1683,FOLD,0,"['3d', '9h']","['4d', '9d']","['8d', '7s']",,,2,2
771,Pre-Flop,1,1685,-1685,FOLD,0,"['3d', '8h']","['7d', '5d']","['2h', '3s']",,,1,1
772,Pre-Flop,0,1686,-1686,FOLD,0,"['2h', '5s']","['7s', '4h']","['Ad', '8h']",,,1,1
773,Pre-Flop,1,1685,-1685,FOLD,0,"['4h', '8s']","['2s', 'Ah']","['7s', '7h']",,,1,1
774,Pre-Flop,0,1686,-1686,RAISE,2,"['7h', '8d']","['9s', '4h']","['7s', '7d']",,,1,1
774,Pre-Flop,1,1686,-1686,FOLD,0,"['7h', '8d']","['9s', '4h']","['7s', '7d']",,,2,2
775,Pre-Flop,1,1688,-1688,FOLD,0,"['8s', '9h']","['4s', '3h']","['Ah', '3d']",,,1,1
776,Pre-Flop,0,1689,-1689,RAISE,2,"['9s', '5d']","['5h', '4s']","['7s', '4h']",,,1,1
776,Pre-Flop,1,1689,-1689,FOLD,0,"['9s', '5d']","['5h', '4s']","['7s', '4h']",,,2,2
777,Pre-Flop,1,1691,-1691,FOLD,0,"['3s', '4s']","['4d', '8s']","['4h', '3d']",,,1,1
778,Pre-Flop,0,1692,-1692,RAISE,2,"['4h', '6d']","['3s', '4s']","['9h', '8d']",,,1,1
778,Pre-Flop,1,1692,-1692,FOLD,0,"['4h', '6d']","['3s', '4s']","['9h', '8d']",,,2,2
779,Pre-Flop,1,1694,-1694,FOLD,0,"['3h', '8d']","['As', '4d']","['7h', '9h']",,,1,1
780,Pre-Flop,0,1695,-1695,RAISE,2,"['4d', '3s']","['Ad', '6d']","['5d', '2h']",,,1,1
780,Pre-Flop,1,1695,-1695,FOLD,0,"['4d', '3s']","['Ad', '6d']","['5d', '2h']",,,2,2
781,Pre-Flop,1,1697,-1697,FOLD,0,"['4s', '9h']","['8s', '7d']","['2h', '2d']",,,1,1
782,Pre-Flop,0,1698,-1698,RAISE,2,"['9h', '3h']","['5h', '2s']","['4s', '8d']",,,1,1
782,Pre-Flop,1,1698,-1698,FOLD,0,"['9h', '3h']","['5h', '2s']","['4s', '8d']",,,2,2
783,Pre-Flop,1,1700,-1700,FOLD,0,"['2s', 'Ad']","['4s', '7s']","['7h', '4d']",,,1,1
784,Pre-Flop,0,1701,-1701,RAISE,2,"['3d', 'Ah']","['7h', '6d']","['7s', '6s']",,,1,1
784,Pre-Flop,1,1701,-1701,FOLD,0,"['3d', 'Ah']","['7h', '6d']","['7s', '6s']",,,2,2
785,Pre-Flop,1,1703,-1703,FOLD,0,"['6s', '9s']","['As', '3d']","['Ah', '7d']",,,1,1
786,Pre-Flop,0,1704,-1704,RAISE,2,"['6d', 'Ah']","['4s', '3h']","['7s', '9d']",,,1,1
786,Pre-Flop,1,1704,-1704,FOLD,0,"['6d', 'Ah']","['4s', '3h']","['7s', '9d']",,,2,2
787,Pre-Flop,1,1706,-1706,FOLD,0,"['6h', '8d']","['3d', '3s']","['7h', '8s']",,,1,1
788,Pre-Flop,0,1707,-1707,FOLD,0,"['3s', '2h']","['9s', 'Ah']","['8d', '2s']",,,1,1
789,Pre-Flop,1,1706,-1706,FOLD,0,"['6d', '6s']","['As', '4h']","['9d', 'Ah']",,,1,1
