# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
789,Pre-Flop,1,34749,-34749,CALL,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad']",,,1,1
789,Pre-Flop,0,34749,-34749,RAISE,98,"['9h', '5h']","['2h', '7h']","['6d', 'Ad']",,,2,2
789,Pre-Flop,1,34749,-34749,CALL,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad']",,,2,2
789,Pre-Flop,0,34749,-34749,CHECK,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad']",,,100,100
789,Flop,1,34749,-34749,CHECK,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad', '5d']",,,100,100
789,Flop,0,34749,-34749,CHECK,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad', '5d']",,,100,100
789,Turn,1,34749,-34749,FOLD,0,"['9h', '5h']","['2h', '7h']","['6d', 'Ad', '5d', '7d']",,,100,100
790,Pre-Flop,0,34849,-34849,RAISE,98,"['Ah', '6d']","['5s', '8s']","['4d', '2d']",,,1,1
790,Pre-Flop,1,34849,-34849,DISCARD,0,"['Ah', '6d']","['5s', '8s']","['4d', '2d']",,,2,2
790,Pre-Flop,1,34849,-34849,FOLD,0,"['Ah', '6d']","['6h', '8s']","['4d', '2d']",,5s,2,2
791,Pre-Flop,1,34851,-34851,RAISE,56,"['6s', '4d']","['5d', 'As']","['Ah', '7s']",,,1,1
791,Pre-Flop,0,34851,-34851,RAISE,42,"['6s', '4d']","['5d', 'As']","['Ah', '7s']",,,2,2
791,Pre-Flop,1,34851,-34851,DISCARD,0,"['6s', '4d']","['5d', 'As']","['Ah', '7s']",,,58,58
791,Pre-Flop,1,34851,-34851,CALL,0,"['6s', '4d']","['5d', '9d']","['Ah', '7s']",,As,58,58
791,Pre-Flop,0,34851,-34851,CHECK,0,"['6s', '4d']","['5d', '9d']","['Ah', '7s']",,As,100,100
791,Flop,1,34851,-34851,FOLD,0,"['6s', '4d']","['5d', '9d']","['Ah', '7s', '3h']",,As,100,100
792,Pre-Flop,0,34951,-34951,RAISE,98,"['2s', 'Ah']","['9h', '4d']","['5s', '6s']",,,1,1
792,Pre-Flop,1,34951,-34951,FOLD,0,"['2s', 'Ah']","['9h', '4d']","['5s', '6s']",,,2,2
793,Pre-Flop,1,34953,-34953,FOLD,0,"['5d', '7d']","['6s', '2s']","['8s', '9h']",,,1,1
794,Pre-Flop,0,34954,-34954,RAISE,98,"['Ad', '5d']","['5h', '4h']","['9s', '2s']",,,1,1
794,Pre-Flop,1,34954,-34954,DISCARD,0,"['Ad', '5d']","['5h', '4h']","['9s', '2s']",,,2,2
794,Pre-Flop,1,34954,-34954,CALL,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s']",,5h,2,2
794,Flop,0,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d']",,5h,100,100
794,Flop,1,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d']",,5h,100,100
794,Turn,0,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d', '7s']",,5h,100,100
794,Turn,1,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d', '7s']",,5h,100,100
794,River,0,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d', '7s', '9d']",,5h,100,100
794,River,1,34954,-34954,CHECK,0,"['Ad', '5d']","['8s', '4h']","['9s', '2s', '7d', '7s', '9d']",,5h,100,100
795,Pre-Flop,1,35054,-35054,DISCARD,0,"['6s', '2h']","['8d', '5s']","['7d', '8s']",,,1,1
795,Pre-Flop,1,35054,-35054,FOLD,0,"['6s', '2h']","['8d', '7h']","['7d', '8s']",,5s,1,1
796,Pre-Flop,0,35055,-35055,RAISE,98,"['5s', '8s']","['6s', '2s']","['9d', '8h']",,,1,1
796,Pre-Flop,1,35055,-35055,DISCARD,0,"['5s', '8s']","['6s', '2s']","['9d', '8h']",,,2,2
796,Pre-Flop,1,35055,-35055,CALL,0,"['5s', '8s']","['6s', '3d']","['9d', '8h']",,2s,2,2
796,Flop,0,35055,-35055,CHECK,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s']",,2s,100,100
796,Flop,1,35055,-35055,CHECK,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s']",,2s,100,100
796,Turn,0,35055,-35055,CHECK,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s', 'Ad']",,2s,100,100
796,Turn,1,35055,-35055,CHECK,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s', 'Ad']",,2s,100,100
796,River,0,35055,-35055,CHECK,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s', 'Ad', '3h']",,2s,100,100
796,River,1,35055,-35055,FOLD,0,"['5s', '8s']","['6s', '3d']","['9d', '8h', '4s', 'Ad', '3h']",,2s,100,100
797,Pre-Flop,1,35155,-35155,CALL,0,"['3h', '5s']","['5h', 'Ad']","['9d', '2s']",,,1,1
797,Pre-Flop,0,35155,-35155,RAISE,98,"['3h', '5s']","['5h', 'Ad']","['9d', '2s']",,,2,2
797,Pre-Flop,1,35155,-35155,FOLD,0,"['3h', '5s']","['5h', 'Ad']","['9d', '2s']",,,2,2
798,Pre-Flop,0,35157,-35157,RAISE,98,"['4s', '5d']","['2h', '7h']","['8s', '2s']",,,1,1
798,Pre-Flop,1,35157,-35157,DISCARD,0,"['4s', '5d']","['2h', '7h']","['8s', '2s']",,,2,2
798,Pre-Flop,1,35157,-35157,FOLD,0,"['4s', '5d']","['3d', '7h']","['8s', '2s']",,2h,2,2
799,Pre-Flop,1,35159,-35159,CALL,0,"['5h', '2s']","['7h', '3d']","['As', '6h']",,,1,1
799,Pre-Flop,0,35159,-35159,RAISE,98,"['5h', '2s']","['7h', '3d']","['As', '6h']",,,2,2
799,Pre-Flop,1,35159,-35159,FOLD,0,"['5h', '2s']","['7h', '3d']","['As', '6h']",,,2,2
800,Pre-Flop,0,35161,-35161,RAISE,98,"['3h', '7s']","['2s', '3d']","['4d', '4s']",,,1,1
800,Pre-Flop,1,35161,-35161,DISCARD,0,"['3h', '7s']","['2s', '3d']","['4d', '4s']",,,2,2
800,Pre-Flop,1,35161,-35161,CALL,0,"['3h', '7s']","['2s', '7h']","['4d', '4s']",,3d,2,2
800,Flop,0,35161,-35161,CHECK,0,"['3h', '7s']","['2s', '7h']","['4d', '4s', '3s']",,3d,100,100
800,Flop,1,35161,-35161,CHECK,0,"['3h', '7s']","['2s', '7h']","['4d', '4s', '3s']",,3d,100,100
800,Turn,0,35161,-35161,CHECK,0,"['3h', '7s']","['2s', '7h']","['4d', '4s', '3s', '6h']",,3d,100,100
800,Turn,1,35161,-35161,FOLD,0,"['3h', '7s']","['2s', '7h']","['4d', '4s', '3s', '6h']",,3d,100,100
801,Pre-Flop,1,35261,-35261,FOLD,0,"['Ah', '6s']","['5h', '9h']","['4s', '2h']",,,1,1
802,Pre-Flop,0,35262,-35262,RAISE,98,"['8h', '3d']","['3s', '8s']","['7d', '6h']",,,1,1
802,Pre-Flop,1,35262,-35262,FOLD,0,"['8h', '3d']","['3s', '8s']","['7d', '6h']",,,2,2
803,Pre-Flop,1,35264,-35264,RAISE,72,"['2d', '8h']","['5s', '3s']","['3h', '7h']",,,1,1
803,Pre-Flop,0,35264,-35264,RAISE,26,"['2d', '8h']","['5s', '3s']","['3h', '7h']",,,2,2
803,Pre-Flop,1,35264,-35264,FOLD,0,"['2d', '8h']","['5s', '3s']","['3h', '7h']",,,74,74
804,Pre-Flop,0,35338,-35338,RAISE,98,"['6s', '6h']","['4d', '5d']","['5s', '8s']",,,1,1
804,Pre-Flop,1,35338,-35338,CALL,0,"['6s', '6h']","['4d', '5d']","['5s', '8s']",,,2,2
804,Flop,0,35338,-35338,CHECK,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As']",,,100,100
804,Flop,1,35338,-35338,CHECK,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As']",,,100,100
804,Turn,0,35338,-35338,CHECK,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As', '3d']",,,100,100
804,Turn,1,35338,-35338,CHECK,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As', '3d']",,,100,100
804,River,0,35338,-35338,CHECK,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As', '3d', '9s']",,,100,100
804,River,1,35338,-35338,FOLD,0,"['6s', '6h']","['4d', '5d']","['5s', '8s', 'As', '3d', '9s']",,,100,100
805,Pre-Flop,1,35438,-35438,CALL,0,"['4d', '6s']","['5d', 'As']","['Ah', '7h']",,,1,1
805,Pre-Flop,0,35438,-35438,RAISE,98,"['4d', '6s']","['5d', 'As']","['Ah', '7h']",,,2,2
805,Pre-Flop,1,35438,-35438,FOLD,0,"['4d', '6s']","['5d', 'As']","['Ah', '7h']",,,2,2
806,Pre-Flop,0,35440,-35440,RAISE,98,"['6s', '9d']","['8h', '2s']","['8d', '7d']",,,1,1
806,Pre-Flop,1,35440,-35440,FOLD,0,"['6s', '9d']","['8h', '2s']","['8d', '7d']",,,2,2
807,Pre-Flop,1,35442,-35442,DISCARD,0,"['9d', '4h']","['3d', '7d']","['8d', '2d']",,,1,1
807,Pre-Flop,1,35442,-35442,RAISE,37,"['9d', '4h']","['9s', '7d']","['8d', '2d']",,3d,1,1
807,Pre-Flop,0,35442,-35442,RAISE,61,"['9d', '4h']","['9s', '7d']","['8d', '2d']",,3d,2,2
807,Pre-Flop,1,35442,-35442,CALL,0,"['9d', '4h']","['9s', '7d']","['8d', '2d']",,3d,39,39
807,Pre-Flop,0,35442,-35442,CHECK,0,"['9d', '4h']","['9s', '7d']","['8d', '2d']",,3d,100,100
807,Flop,1,35442,-35442,FOLD,0,"['9d', '4h']","['9s', '7d']","['8d', '2d', '4d']",,3d,100,100
808,Pre-Flop,0,35542,-35542,RAISE,98,"['6h', '3s']","['8d', 'Ah']","['7h', '3d']",,,1,1
808,Pre-Flop,1,35542,-35542,DISCARD,0,"['6h', '3s']","['8d', 'Ah']","['7h', '3d']",,,2,2
808,Pre-Flop,1,35542,-35542,CALL,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d']",,8d,2,2
808,Flop,0,35542,-35542,CHECK,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s']",,8d,100,100
808,Flop,1,35542,-35542,CHECK,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s']",,8d,100,100
808,Turn,0,35542,-35542,CHECK,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s', '3h']",,8d,100,100
808,Turn,1,35542,-35542,CHECK,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s', '3h']",,8d,100,100
808,River,0,35542,-35542,CHECK,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s', '3h', '8s']",,8d,100,100
808,River,1,35542,-35542,FOLD,0,"['6h', '3s']","['6d', 'Ah']","['7h', '3d', '9s', '3h', '8s']",,8d,100,100
809,Pre-Flop,1,35642,-35642,CALL,0,"['4h', '9d']","['2d', 'Ah']","['6s', 'As']",,,1,1
809,Pre-Flop,0,35642,-35642,RAISE,98,"['4h', '9d']","['2d', 'Ah']","['6s', 'As']",,,2,2
809,Pre-Flop,1,35642,-35642,FOLD,0,"['4h', '9d']","['2d', 'Ah']","['6s', 'As']",,,2,2
810,Pre-Flop,0,35644,-35644,RAISE,98,"['3h', '8h']","['Ad', '2d']","['7h', '4d']",,,1,1
810,Pre-Flop,1,35644,-35644,CALL,0,"['3h', '8h']","['Ad', '2d']","['7h', '4d']",,,2,2
810,Flop,0,35644,-35644,CHECK,0,"['3h', '8h']","['Ad', '2d']","['7h', '4d', '5h']",,,100,100
810,Flop,1,35644,-35644,DISCARD,0,"['3h', '8h']","['Ad', '2d']","['7h', '4d', '5h']",,,100,100
810,Flop,1,35644,-35644,CHECK,0,"['3h', '8h']","['7d', '2d']","['7h', '4d', '5h']",,Ad,100,100
810,Turn,0,35644,-35644,CHECK,0,"['3h', '8h']","['7d', '2d']","['7h', '4d', '5h', 'Ah']",,Ad,100,100
810,Turn,1,35644,-35644,CHECK,0,"['3h', '8h']","['7d', '2d']","['7h', '4d', '5h', 'Ah']",,Ad,100,100
810,River,0,35644,-35644,CHECK,0,"['3h', '8h']","['7d', '2d']","['7h', '4d', '5h', 'Ah', '5d']",,Ad,100,100
810,River,1,35644,-35644,CHECK,0,"['3h', '8h']","['7d', '2d']","['7h', '4d', '5h', 'Ah', '5d']",,Ad,100,100
811,Pre-Flop,1,35744,-35744,RAISE,50,"['3d', 'Ad']","['9s', '3s']","['2d', '8d']",,,1,1
811,Pre-Flop,0,35744,-35744,RAISE,48,"['3d', 'Ad']","['9s', '3s']","['2d', '8d']",,,2,2
811,Pre-Flop,1,35744,-35744,DISCARD,0,"['3d', 'Ad']","['9s', '3s']","['2d', '8d']",,,52,52
811,Pre-Flop,1,35744,-35744,CALL,0,"['3d', 'Ad']","['5h', '3s']","['2d', '8d']",,9s,52,52
811,Pre-Flop,0,35744,-35744,CHECK,0,"['3d', 'Ad']","['5h', '3s']","['2d', '8d']",,9s,100,100
811,Flop,1,35744,-35744,FOLD,0,"['3d', 'Ad']","['5h', '3s']","['2d', '8d', '2h']",,9s,100,100
812,Pre-Flop,0,35844,-35844,RAISE,98,"['As', '5s']","['Ad', '7s']","['2h', '9s']",,,1,1
812,Pre-Flop,1,35844,-35844,DISCARD,0,"['As', '5s']","['Ad', '7s']","['2h', '9s']",,,2,2
812,Pre-Flop,1,35844,-35844,CALL,0,"['As', '5s']","['4d', '7s']","['2h', '9s']",,Ad,2,2
812,Flop,0,35844,-35844,CHECK,0,"['As', '5s']","['4d', '7s']","['2h', '9s', '3h']",,Ad,100,100
812,Flop,1,35844,-35844,FOLD,0,"['As', '5s']","['4d', '7s']","['2h', '9s', '3h']",,Ad,100,100
813,Pre-Flop,1,35944,-35944,FOLD,0,"['Ad', '6h']","['As', '2s']","['4d', '9h']",,,1,1
814,Pre-Flop,0,35945,-35945,RAISE,98,"['3s', '3d']","['9h', '8s']","['2d', '9d']",,,1,1
814,Pre-Flop,1,35945,-35945,CALL,0,"['3s', '3d']","['9h', '8s']","['2d', '9d']",,,2,2
814,Flop,0,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s']",,,100,100
814,Flop,1,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s']",,,100,100
814,Turn,0,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s', '7h']",,,100,100
814,Turn,1,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s', '7h']",,,100,100
814,River,0,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s', '7h', '6d']",,,100,100
814,River,1,35945,-35945,CHECK,0,"['3s', '3d']","['9h', '8s']","['2d', '9d', '5s', '7h', '6d']",,,100,100
815,Pre-Flop,1,35845,-35845,DISCARD,0,"['7h', '5s']","['6d', '4d']","['Ah', '2s']",,,1,1
815,Pre-Flop,1,35845,-35845,FOLD,0,"['7h', '5s']","['9d', '4d']","['Ah', '2s']",,6d,1,1
816,Pre-Flop,0,35846,-35846,RAISE,98,"['2h', '3s']","['Ah', '2s']","['8d', '8s']",,,1,1
816,Pre-Flop,1,35846,-35846,FOLD,0,"['2h', '3s']","['Ah', '2s']","['8d', '8s']",,,2,2
817,Pre-Flop,1,35848,-35848,DISCARD,0,"['2s', '7h']","['3s', '8h']","['9s', '5d']",,,1,1
817,Pre-Flop,1,35848,-35848,RAISE,17,"['2s', '7h']","['3s', '9d']","['9s', '5d']",,8h,1,1
817,Pre-Flop,0,35848,-35848,RAISE,81,"['2s', '7h']","['3s', '9d']","['9s', '5d']",,8h,2,2
817,Pre-Flop,1,35848,-35848,CALL,0,"['2s', '7h']","['3s', '9d']","['9s', '5d']",,8h,19,19
817,Pre-Flop,0,35848,-35848,CHECK,0,"['2s', '7h']","['3s', '9d']","['9s', '5d']",,8h,100,100
817,Flop,1,35848,-35848,FOLD,0,"['2s', '7h']","['3s', '9d']","['9s', '5d', '2h']",,8h,100,100
818,Pre-Flop,0,35948,-35948,RAISE,98,"['3h', '2s']","['Ah', '8s']","['4s', '6d']",,,1,1
818,Pre-Flop,1,35948,-35948,CALL,0,"['3h', '2s']","['Ah', '8s']","['4s', '6d']",,,2,2
818,Flop,0,35948,-35948,CHECK,0,"['3h', '2s']","['Ah', '8s']","['4s', '6d', '2h']",,,100,100
818,Flop,1,35948,-35948,FOLD,0,"['3h', '2s']","['Ah', '8s']","['4s', '6d', '2h']",,,100,100
819,Pre-Flop,1,36048,-36048,RAISE,63,"['8s', '6h']","['7s', '4h']","['6d', '5s']",,,1,1
819,Pre-Flop,0,36048,-36048,RAISE,35,"['8s', '6h']","['7s', '4h']","['6d', '5s']",,,2,2
819,Pre-Flop,1,36048,-36048,CALL,0,"['8s', '6h']","['7s', '4h']","['6d', '5s']",,,65,65
819,Pre-Flop,0,36048,-36048,CHECK,0,"['8s', '6h']","['7s', '4h']","['6d', '5s']",,,100,100
819,Flop,1,36048,-36048,DISCARD,0,"['8s', '6h']","['7s', '4h']","['6d', '5s', '4d']",,,100,100
819,Flop,1,36048,-36048,FOLD,0,"['8s', '6h']","['7s', '6s']","['6d', '5s', '4d']",,4h,100,100
820,Pre-Flop,0,36148,-36148,RAISE,98,"['3h', 'Ah']","['2d', '4s']","['4d', 'Ad']",,,1,1
820,Pre-Flop,1,36148,-36148,DISCARD,0,"['3h', 'Ah']","['2d', '4s']","['4d', 'Ad']",,,2,2
820,Pre-Flop,1,36148,-36148,CALL,0,"['3h', 'Ah']","['2d', '9s']","['4d', 'Ad']",,4s,2,2
820,Flop,0,36148,-36148,CHECK,0,"['3h', 'Ah']","['2d', '9s']","['4d', 'Ad', 'As']",,4s,100,100
820,Flop,1,36148,-36148,FOLD,0,"['3h', 'Ah']","['2d', '9s']","['4d', 'Ad', 'As']",,4s,100,100
821,Pre-Flop,1,36248,-36248,DISCARD,0,"['6h', 'Ad']","['2d', 'Ah']","['2s', '4h']",,,1,1
821,Pre-Flop,1,36248,-36248,FOLD,0,"['6h', 'Ad']","['4d', 'Ah']","['2s', '4h']",,2d,1,1
822,Pre-Flop,0,36249,-36249,RAISE,98,"['7d', '5s']","['4h', '4d']","['6s', '3h']",,,1,1
822,Pre-Flop,1,36249,-36249,FOLD,0,"['7d', '5s']","['4h', '4d']","['6s', '3h']",,,2,2
823,Pre-Flop,1,36251,-36251,RAISE,94,"['2s', '4s']","['2h', '3s']","['9s', '3d']",,,1,1
823,Pre-Flop,0,36251,-36251,RAISE,4,"['2s', '4s']","['2h', '3s']","['9s', '3d']",,,2,2
823,Pre-Flop,1,36251,-36251,CALL,0,"['2s', '4s']","['2h', '3s']","['9s', '3d']",,,96,96
823,Pre-Flop,0,36251,-36251,CHECK,0,"['2s', '4s']","['2h', '3s']","['9s', '3d']",,,100,100
823,Flop,1,36251,-36251,FOLD,0,"['2s', '4s']","['2h', '3s']","['9s', '3d', '8h']",,,100,100
824,Pre-Flop,0,36351,-36351,RAISE,98,"['5s', '9h']","['3s', '6h']","['9s', '8h']",,,1,1
824,Pre-Flop,1,36351,-36351,CALL,0,"['5s', '9h']","['3s', '6h']","['9s', '8h']",,,2,2
824,Flop,0,36351,-36351,CHECK,0,"['5s', '9h']","['3s', '6h']","['9s', '8h', 'As']",,,100,100
824,Flop,1,36351,-36351,DISCARD,0,"['5s', '9h']","['3s', '6h']","['9s', '8h', 'As']",,,100,100
824,Flop,1,36351,-36351,CHECK,0,"['5s', '9h']","['3s', '7h']","['9s', '8h', 'As']",,6h,100,100
824,Turn,0,36351,-36351,CHECK,0,"['5s', '9h']","['3s', '7h']","['9s', '8h', 'As', '3h']",,6h,100,100
824,Turn,1,36351,-36351,CHECK,0,"['5s', '9h']","['3s', '7h']","['9s', '8h', 'As', '3h']",,6h,100,100
824,River,0,36351,-36351,CHECK,0,"['5s', '9h']","['3s', '7h']","['9s', '8h', 'As', '3h', '2s']",,6h,100,100
824,River,1,36351,-36351,FOLD,0,"['5s', '9h']","['3s', '7h']","['9s', '8h', 'As', '3h', '2s']",,6h,100,100
825,Pre-Flop,1,36451,-36451,RAISE,8,"['8h', '2h']","['5h', '5d']","['2s', '4s']",,,1,1
825,Pre-Flop,0,36451,-36451,RAISE,90,"['8h', '2h']","['5h', '5d']","['2s', '4s']",,,2,2
825,Pre-Flop,1,36451,-36451,CALL,0,"['8h', '2h']","['5h', '5d']","['2s', '4s']",,,10,10
825,Pre-Flop,0,36451,-36451,CHECK,0,"['8h', '2h']","['5h', '5d']","['2s', '4s']",,,100,100
825,Flop,1,36451,-36451,CHECK,0,"['8h', '2h']","['5h', '5d']","['2s', '4s', '7s']",,,100,100
825,Flop,0,36451,-36451,CHECK,0,"['8h', '2h']","['5h', '5d']","['2s', '4s', '7s']",,,100,100
825,Turn,1,36451,-36451,CHECK,0,"['8h', '2h']","['5h', '5d']","['2s', '4s', '7s', '6h']",,,100,100
825,Turn,0,36451,-36451,CHECK,0,"['8h', '2h']","['5h', '5d']","['2s', '4s', '7s', '6h']",,,100,100
825,River,1,36451,-36451,FOLD,0,"['8h', '2h']","['5h', '5d']","['2s', '4s', '7s', '6h', 'Ah']",,,100,100
826,Pre-Flop,0,36551,-36551,RAISE,98,"['3h', '9s']","['9d', '9h']","['2d', '6d']",,,1,1
826,Pre-Flop,1,36551,-36551,CALL,0,"['3h', '9s']","['9d', '9h']","['2d', '6d']",,,2,2
826,Flop,0,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h']",,,100,100
826,Flop,1,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h']",,,100,100
826,Turn,0,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h', '3d']",,,100,100
826,Turn,1,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h', '3d']",,,100,100
826,River,0,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h', '3d', 'Ad']",,,100,100
826,River,1,36551,-36551,CHECK,0,"['3h', '9s']","['9d', '9h']","['2d', '6d', '2h', '3d', 'Ad']",,,100,100
827,Pre-Flop,1,36451,-36451,FOLD,0,"['3s', '4s']","['5s', 'As']","['3d', '2h']",,,1,1
828,Pre-Flop,0,36452,-36452,RAISE,98,"['5d', '3h']","['4h', '4s']","['2d', '8s']",,,1,1
828,Pre-Flop,1,36452,-36452,FOLD,0,"['5d', '3h']","['4h', '4s']","['2d', '8s']",,,2,2
829,Pre-Flop,1,36454,-36454,RAISE,35,"['5d', '9d']","['Ah', '8h']","['7h', '4d']",,,1,1
829,Pre-Flop,0,36454,-36454,RAISE,63,"['5d', '9d']","['Ah', '8h']","['7h', '4d']",,,2,2
829,Pre-Flop,1,36454,-36454,CALL,0,"['5d', '9d']","['Ah', '8h']","['7h', '4d']",,,37,37
829,Pre-Flop,0,36454,-36454,CHECK,0,"['5d', '9d']","['Ah', '8h']","['7h', '4d']",,,100,100
829,Flop,1,36454,-36454,DISCARD,0,"['5d', '9d']","['Ah', '8h']","['7h', '4d', '3d']",,,100,100
829,Flop,1,36454,-36454,CHECK,0,"['5d', '9d']","['Ah', 'As']","['7h', '4d', '3d']",,8h,100,100
829,Flop,0,36454,-36454,CHECK,0,"['5d', '9d']","['Ah', 'As']","['7h', '4d', '3d']",,8h,100,100
829,Turn,1,36454,-36454,CHECK,0,"['5d', '9d']","['Ah', 'As']","['7h', '4d', '3d', '4h']",,8h,100,100
829,Turn,0,36454,-36454,CHECK,0,"['5d', '9d']","['Ah', 'As']","['7h', '4d', '3d', '4h']",,8h,100,100
829,River,1,36454,-36454,FOLD,0,"['5d', '9d']","['Ah', 'As']","['7h', '4d', '3d', '4h', '7d']",,8h,100,100
830,Pre-Flop,0,36554,-36554,RAISE,98,"['6h', '9s']","['2d', '5h']","['8h', '8s']",,,1,1
830,Pre-Flop,1,36554,-36554,FOLD,0,"['6h', '9s']","['2d', '5h']","['8h', '8s']",,,2,2
831,Pre-Flop,1,36556,-36556,FOLD,0,"['2h', '2d']","['Ah', '3d']","['5h', 'As']",,,1,1
832,Pre-Flop,0,36557,-36557,RAISE,98,"['4s', 'Ad']","['As', '2d']","['3d', '5s']",,,1,1
832,Pre-Flop,1,36557,-36557,FOLD,0,"['4s', 'Ad']","['As', '2d']","['3d', '5s']",,,2,2
833,Pre-Flop,1,36559,-36559,DISCARD,0,"['2d', '7s']","['9h', '4h']","['5s', '3d']",,,1,1
833,Pre-Flop,1,36559,-36559,RAISE,17,"['2d', '7s']","['9h', '4s']","['5s', '3d']",,4h,1,1
833,Pre-Flop,0,36559,-36559,RAISE,81,"['2d', '7s']","['9h', '4s']","['5s', '3d']",,4h,2,2
833,Pre-Flop,1,36559,-36559,FOLD,0,"['2d', '7s']","['9h', '4s']","['5s', '3d']",,4h,19,19
834,Pre-Flop,0,36578,-36578,RAISE,98,"['6d', '2d']","['3s', '6s']","['4s', '6h']",,,1,1
834,Pre-Flop,1,36578,-36578,DISCARD,0,"['6d', '2d']","['3s', '6s']","['4s', '6h']",,,2,2
834,Pre-Flop,1,36578,-36578,CALL,0,"['6d', '2d']","['9d', '6s']","['4s', '6h']",,3s,2,2
834,Flop,0,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d']",,3s,100,100
834,Flop,1,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d']",,3s,100,100
834,Turn,0,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d', '9s']",,3s,100,100
834,Turn,1,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d', '9s']",,3s,100,100
834,River,0,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d', '9s', '4h']",,3s,100,100
834,River,1,36578,-36578,CHECK,0,"['6d', '2d']","['9d', '6s']","['4s', '6h', '5d', '9s', '4h']",,3s,100,100
835,Pre-Flop,1,36478,-36478,CALL,0,"['6d', '4s']","['8h', '2d']","['4d', '7h']",,,1,1
835,Pre-Flop,0,36478,-36478,RAISE,98,"['6d', '4s']","['8h', '2d']","['4d', '7h']",,,2,2
835,Pre-Flop,1,36478,-36478,DISCARD,0,"['6d', '4s']","['8h', '2d']","['4d', '7h']",,,2,2
835,Pre-Flop,1,36478,-36478,CALL,0,"['6d', '4s']","['8h', '9d']","['4d', '7h']",,2d,2,2
835,Pre-Flop,0,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h']",,2d,100,100
835,Flop,1,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h', '9h']",,2d,100,100
835,Flop,0,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h', '9h']",,2d,100,100
835,Turn,1,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h', '9h', '3h']",,2d,100,100
835,Turn,0,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h', '9h', '3h']",,2d,100,100
835,River,1,36478,-36478,CHECK,0,"['6d', '4s']","['8h', '9d']","['4d', '7h', '9h', '3h', '8d']",,2d,100,100
